epoch: 0,  train auc: 0.6932410137783859,   val auc: 0.6655431781395793,  test auc: 0.6464168310322156
epoch: 78,  train auc: 1.0,   val auc: 0.9931448157669237,  test auc: 0.9539721674337059
epoch: 79,  train auc: 1.0,   val auc: 0.9932781110159002,  test auc: 0.9541365329826869
epoch: 80,  train auc: 1.0,   val auc: 0.9933161953727506,  test auc: 0.9542625465702389
epoch: 81,  train auc: 1.0,   val auc: 0.9932400266590498,  test auc: 0.95456936226167
epoch: 82,  train auc: 1.0,   val auc: 0.9932971531943253,  test auc: 0.9546131930747315
epoch: 83,  train auc: 1.0,   val auc: 0.993259068837475,  test auc: 0.9547227701073856
epoch: 84,  train auc: 1.0,   val auc: 0.9933542797296011,  test auc: 0.9546460661845276
epoch: 85,  train auc: 1.0,   val auc: 0.9933066742835381,  test auc: 0.9529695375849222
epoch: 86,  train auc: 1.0,   val auc: 0.9933542797296011,  test auc: 0.9545036160420776
epoch: 87,  train auc: 1.0,   val auc: 0.9933352375511758,  test auc: 0.9547994740302432
epoch: 88,  train auc: 1.0,   val auc: 0.9932971531943254,  test auc: 0.9549474030243261
epoch: 89,  train auc: 1.0,   val auc: 0.9934685328001523,  test auc: 0.9548706991014684
epoch: 90,  train auc: 1.0,   val auc: 0.9934114062648767,  test auc: 0.9532599167214552
epoch: 91,  train auc: 1.0,   val auc: 0.9934114062648766,  test auc: 0.9533092263861495
epoch: 92,  train auc: 1.0,   val auc: 0.9933352375511759,  test auc: 0.9539940828402367
epoch: 93,  train auc: 1.0,   val auc: 0.993430448443302,  test auc: 0.9525695814157352
epoch: 94,  train auc: 1.0,   val auc: 0.9934875749785775,  test auc: 0.9526024545255315
epoch: 95,  train auc: 1.0,   val auc: 0.993525659335428,  test auc: 0.9547008547008546
epoch: 96,  train auc: 1.0,   val auc: 0.993525659335428,  test auc: 0.9544707429322814
epoch: 97,  train auc: 1.0,   val auc: 0.9934875749785775,  test auc: 0.9547392066622836
epoch: 98,  train auc: 1.0,   val auc: 0.9934114062648767,  test auc: 0.9549474030243261
epoch: 99,  train auc: 1.0,   val auc: 0.9934685328001525,  test auc: 0.9546296296296297
pneumoniamnist
train  auc: 0.99916  acc: 0.98619
val  auc: 0.99520  acc: 0.96183
test  auc: 0.94676  acc: 0.82853
