epoch: 0,  train auc: 0.8662582549138131,   val auc: 0.8462344092164142,  test auc: 0.835207100591716
epoch: 1,  train auc: 0.9404483939990326,   val auc: 0.9311625249928591,  test auc: 0.8726605303528381
epoch: 2,  train auc: 0.9530600351367229,   val auc: 0.9456155384175949,  test auc: 0.8878479070786762
epoch: 3,  train auc: 0.9720860613959068,   val auc: 0.9654955726935162,  test auc: 0.9189787420556652
epoch: 4,  train auc: 0.9803261227295745,   val auc: 0.9691326287727315,  test auc: 0.9194937541091387
epoch: 5,  train auc: 0.9773329944767637,   val auc: 0.9629629629629629,  test auc: 0.9092921323690555
epoch: 6,  train auc: 0.9853792663158024,   val auc: 0.9776254403503761,  test auc: 0.9222660530352838
epoch: 7,  train auc: 0.9871104053170933,   val auc: 0.9806341045415594,  test auc: 0.9223975454744686
epoch: 8,  train auc: 0.9910088275594122,   val auc: 0.9849566790440827,  test auc: 0.9376068376068376
epoch: 9,  train auc: 0.9925685736621687,   val auc: 0.9789964771969913,  test auc: 0.9394477317554241
epoch: 10,  train auc: 0.9931473488559819,   val auc: 0.9844806245834523,  test auc: 0.9492603550295858
epoch: 11,  train auc: 0.9958311683290442,   val auc: 0.9828049128820336,  test auc: 0.943545912776682
epoch: 12,  train auc: 0.9967913929173948,   val auc: 0.9874892887746358,  test auc: 0.9406421214113522
epoch: 13,  train auc: 0.9945232071171197,   val auc: 0.9888031990859754,  test auc: 0.9444773175542407
epoch: 14,  train auc: 0.9981186859280535,   val auc: 0.9903075311815672,  test auc: 0.9503561253561253
epoch: 15,  train auc: 0.9969587780039966,   val auc: 0.9897172236503856,  test auc: 0.9638121849660312
epoch: 16,  train auc: 0.9986738857575566,   val auc: 0.9864800533180996,  test auc: 0.9428336620644313
epoch: 17,  train auc: 0.9970071075008322,   val auc: 0.9844615824050271,  test auc: 0.9314760026298489
epoch: 18,  train auc: 0.998831133437505,   val auc: 0.9848424259735313,  test auc: 0.9463949156256849
epoch: 19,  train auc: 0.9989664560286451,   val auc: 0.9872226982766827,  test auc: 0.9530352838045146
epoch: 20,  train auc: 0.998807558073195,   val auc: 0.986784728172903,  test auc: 0.9360124917817226
epoch: 21,  train auc: 0.9995044458422015,   val auc: 0.9896029705798344,  test auc: 0.9517203594126671
epoch: 22,  train auc: 0.997478143279748,   val auc: 0.9792630676949443,  test auc: 0.9427240850317774
epoch: 23,  train auc: 0.9994851140434673,   val auc: 0.992630676949443,  test auc: 0.9614069690992767
epoch: 24,  train auc: 0.9994103801386043,   val auc: 0.9894696753308578,  test auc: 0.9510738549200088
epoch: 25,  train auc: 0.9997812206192022,   val auc: 0.992002285061411,  test auc: 0.9556651325882095
epoch: 26,  train auc: 0.9998580763068531,   val auc: 0.9875654574883368,  test auc: 0.9457758053911901
epoch: 27,  train auc: 0.9998083322881589,   val auc: 0.9865752642102257,  test auc: 0.956908831908832
epoch: 28,  train auc: 0.9998924963387459,   val auc: 0.9914691040655051,  test auc: 0.9610508437431514
epoch: 29,  train auc: 0.9999952849271381,   val auc: 0.9896029705798343,  test auc: 0.9610508437431515
epoch: 30,  train auc: 0.9995600837019735,   val auc: 0.9875083309530611,  test auc: 0.9500493096646945
epoch: 31,  train auc: 0.9999834972449829,   val auc: 0.9900790250404646,  test auc: 0.9600646504492658
epoch: 32,  train auc: 0.9998038529689399,   val auc: 0.9889174521565267,  test auc: 0.9618452772298927
epoch: 33,  train auc: 0.9998814159175202,   val auc: 0.9911834713891269,  test auc: 0.9522244137628754
epoch: 34,  train auc: 0.9998154048974519,   val auc: 0.992097495953537,  test auc: 0.9604207758053913
epoch: 35,  train auc: 0.9996235014319677,   val auc: 0.98651813767495,  test auc: 0.9475235590620205
epoch: 36,  train auc: 0.9998057389980848,   val auc: 0.9834333047700656,  test auc: 0.9463017751479289
epoch: 37,  train auc: 0.9999877408105586,   val auc: 0.9892030848329049,  test auc: 0.9556760902914748
epoch: 38,  train auc: 0.9999825542304105,   val auc: 0.9920403694182615,  test auc: 0.9562513697129083
epoch: 39,  train auc: 0.999373720447102,   val auc: 0.9846615252784918,  test auc: 0.9409982467674776
epoch: 40,  train auc: 0.9999471911839454,   val auc: 0.9920213272398362,  test auc: 0.9575388998465921
epoch: 41,  train auc: 0.9999243230805644,   val auc: 0.989126916119204,  test auc: 0.9578073635765944
epoch: 42,  train auc: 0.9999827899840535,   val auc: 0.9882128915547939,  test auc: 0.9513423186500111
epoch: 43,  train auc: 0.9999629866780331,   val auc: 0.986613348567076,  test auc: 0.9432610124917817
epoch: 44,  train auc: 0.9998073892735865,   val auc: 0.989203084832905,  test auc: 0.9531448608371685
epoch: 45,  train auc: 0.9997519871674576,   val auc: 0.9872036560982576,  test auc: 0.9413050624589085
epoch: 46,  train auc: 0.9998686852207926,   val auc: 0.9883461868037704,  test auc: 0.9610179706333553
epoch: 47,  train auc: 0.9999992927390706,   val auc: 0.9900790250404646,  test auc: 0.961385053692746
epoch: 48,  train auc: 0.9999849117668416,   val auc: 0.9882700180900695,  test auc: 0.9467072101687487
epoch: 49,  train auc: 0.9999097063546923,   val auc: 0.9906122060363706,  test auc: 0.9535996055226824
epoch: 50,  train auc: 0.9999981139708551,   val auc: 0.9919261163477102,  test auc: 0.9557582730659653
epoch: 51,  train auc: 1.0,   val auc: 0.9918689898124344,  test auc: 0.9583607275914968
epoch: 52,  train auc: 1.0,   val auc: 0.991640483671332,  test auc: 0.9579443348674118
epoch: 53,  train auc: 1.0,   val auc: 0.9918689898124345,  test auc: 0.9590181897874206
epoch: 54,  train auc: 1.0,   val auc: 0.9916785680281824,  test auc: 0.958848345386807
epoch: 55,  train auc: 1.0,   val auc: 0.9922879177377892,  test auc: 0.9612316458470305
epoch: 56,  train auc: 1.0,   val auc: 0.9924973817004665,  test auc: 0.9616096866096866
epoch: 57,  train auc: 1.0,   val auc: 0.9929353518042464,  test auc: 0.962365768134999
epoch: 58,  train auc: 1.0,   val auc: 0.9931448157669237,  test auc: 0.9634067499452115
epoch: 59,  train auc: 1.0,   val auc: 0.9931067314100734,  test auc: 0.9627602454525531
epoch: 60,  train auc: 1.0,   val auc: 0.9931448157669237,  test auc: 0.9628588647819417
epoch: 61,  train auc: 1.0,   val auc: 0.9927258878415691,  test auc: 0.9619438965592811
epoch: 62,  train auc: 1.0,   val auc: 0.9925735504141674,  test auc: 0.9616480385711155
epoch: 63,  train auc: 1.0,   val auc: 0.9921355803103875,  test auc: 0.9625465702388779
epoch: 64,  train auc: 1.0,   val auc: 0.9922688755593639,  test auc: 0.9621356563664256
epoch: 65,  train auc: 1.0,   val auc: 0.9920594115966866,  test auc: 0.9617630944554022
epoch: 66,  train auc: 1.0,   val auc: 0.9920403694182615,  test auc: 0.9614562787639711
epoch: 67,  train auc: 1.0,   val auc: 0.9921927068456632,  test auc: 0.9603276353276353
epoch: 68,  train auc: 1.0,   val auc: 0.9922117490240884,  test auc: 0.9602892833662064
epoch: 69,  train auc: 1.0,   val auc: 0.9924592973436162,  test auc: 0.9591277668200745
epoch: 70,  train auc: 1.0,   val auc: 0.9932019423021994,  test auc: 0.961039886039886
epoch: 71,  train auc: 1.0,   val auc: 0.9930496048747978,  test auc: 0.9605413105413105
epoch: 72,  train auc: 1.0,   val auc: 0.9930305626963725,  test auc: 0.9593797939951786
epoch: 73,  train auc: 1.0,   val auc: 0.9927449300199944,  test auc: 0.960081087004164
epoch: 74,  train auc: 1.0,   val auc: 0.9922593544701513,  test auc: 0.9615768134998904
epoch: 75,  train auc: 1.0,   val auc: 0.9922117490240884,  test auc: 0.9621137409598949
epoch: 76,  train auc: 1.0,   val auc: 0.9922498333809388,  test auc: 0.9619329388560157
epoch: 77,  train auc: 1.0,   val auc: 0.9922307912025136,  test auc: 0.9619493754109139
epoch: 78,  train auc: 0.9999999999999999,   val auc: 0.9923260020946396,  test auc: 0.9617411790488714
epoch: 79,  train auc: 1.0,   val auc: 0.9922879177377892,  test auc: 0.9618617137847908
epoch: 80,  train auc: 1.0,   val auc: 0.9923831286299152,  test auc: 0.9610453648915187
