epoch: 0,  train auc: 0.9880797523569953,   val auc: 0.9934653594815089,  test auc: 0.9718791506327998
epoch: 1,  train auc: 0.9987178119502016,   val auc: 0.9992998167883385,  test auc: 0.9911637825011791
epoch: 2,  train auc: 0.9996749835339857,   val auc: 0.9996151777970074,  test auc: 0.9946336048589667
epoch: 3,  train auc: 0.9997377458438215,   val auc: 0.9997124273989421,  test auc: 0.9938042036479836
epoch: 4,  train auc: 0.99973133155184,   val auc: 0.999771311404034,  test auc: 0.994870732886433
epoch: 5,  train auc: 0.9998808712628855,   val auc: 0.9998634476487457,  test auc: 0.9958369342835965
epoch: 6,  train auc: 0.9999660272435047,   val auc: 0.999665640207536,  test auc: 0.9955931869325322
epoch: 7,  train auc: 0.999951816118088,   val auc: 0.9996537252812278,  test auc: 0.9957448868714726
epoch: 8,  train auc: 0.9999829482280087,   val auc: 0.9998524241073755,  test auc: 0.9958548380439806
epoch: 9,  train auc: 0.9996778487048279,   val auc: 0.9984053589854984,  test auc: 0.992146852350982
epoch: 10,  train auc: 0.9999795995748844,   val auc: 0.9995645792859449,  test auc: 0.9962311674630858
epoch: 11,  train auc: 0.9999864896492333,   val auc: 0.9997613026882437,  test auc: 0.995532245169655
epoch: 12,  train auc: 0.9999800593137529,   val auc: 0.9997116374793621,  test auc: 0.9951678777979631
epoch: 13,  train auc: 0.9999950244616719,   val auc: 0.9997818929641175,  test auc: 0.9962874138469231
epoch: 14,  train auc: 0.9999877641472832,   val auc: 0.9997825733756098,  test auc: 0.995916629930493
epoch: 15,  train auc: 0.9999828221164094,   val auc: 0.9998089075379558,  test auc: 0.9963049193580673
epoch: 16,  train auc: 0.99998630118315,   val auc: 0.9997627259646833,  test auc: 0.9965688272420313
epoch: 17,  train auc: 0.9999003489658066,   val auc: 0.9995332474539268,  test auc: 0.9951353133935544
epoch: 18,  train auc: 0.9999978733690803,   val auc: 0.999895809712066,  test auc: 0.9967874309334221
epoch: 19,  train auc: 0.9999913121198173,   val auc: 0.9999092704998479,  test auc: 0.9963835482774979
epoch: 20,  train auc: 0.9999894818501666,   val auc: 0.9997677106149883,  test auc: 0.9964482477878405
epoch: 21,  train auc: 0.999997245619749,   val auc: 0.999906116454505,  test auc: 0.9963852746534766
epoch: 22,  train auc: 0.9999823388201518,   val auc: 0.9998480640634633,  test auc: 0.9958279097591116
epoch: 23,  train auc: 0.999912850444704,   val auc: 0.9991154476626115,  test auc: 0.9946308211716633
epoch: 24,  train auc: 0.999998270698597,   val auc: 0.9997350602209916,  test auc: 0.9970618106898059
epoch: 25,  train auc: 0.9999996403196589,   val auc: 0.9998964526382145,  test auc: 0.997208397645824
epoch: 26,  train auc: 0.9999953129313126,   val auc: 0.9998543171636012,  test auc: 0.9967089668625202
epoch: 27,  train auc: 0.999999839461361,   val auc: 0.9998659246911877,  test auc: 0.9971348579180781
epoch: 28,  train auc: 0.999997229000667,   val auc: 0.9998567098338399,  test auc: 0.9963452728744212
epoch: 29,  train auc: 0.9999774152423287,   val auc: 0.9996218851637493,  test auc: 0.9963725161990902
epoch: 30,  train auc: 0.9999975653781373,   val auc: 0.999825263967939,  test auc: 0.9973354301639166
epoch: 31,  train auc: 0.9999987872324777,   val auc: 0.9998547056677709,  test auc: 0.9967505365389656
epoch: 32,  train auc: 0.9999995451397935,   val auc: 0.9998365869328254,  test auc: 0.9970833875408989
epoch: 33,  train auc: 0.9999977908725172,   val auc: 0.9999306039465016,  test auc: 0.9966655978046429
epoch: 34,  train auc: 0.9999932718330463,   val auc: 0.9999075528901824,  test auc: 0.9965727402391494
epoch: 35,  train auc: 0.9999971918599116,   val auc: 0.999897342581077,  test auc: 0.9962503061858999
epoch: 36,  train auc: 0.9999870261577061,   val auc: 0.999715428108966,  test auc: 0.9965496599363513
