epoch: 0,  train auc: 0.5501849862752117,   val auc: 0.4995822890559733,  test auc: 0.5342522974101922
epoch: 1,  train auc: 0.647494586807154,   val auc: 0.6800334168755222,  test auc: 0.6374269005847953
epoch: 2,  train auc: 0.5806352616234463,   val auc: 0.6274018379281537,  test auc: 0.5964912280701754
epoch: 3,  train auc: 0.6874669667365694,   val auc: 0.6081871345029239,  test auc: 0.6781537176274017
epoch: 4,  train auc: 0.6736398820179701,   val auc: 0.6265664160401002,  test auc: 0.648078529657477
epoch: 5,  train auc: 0.6710483692223758,   val auc: 0.6499582289055973,  test auc: 0.6620718462823726
epoch: 6,  train auc: 0.7135184901028081,   val auc: 0.6666666666666666,  test auc: 0.6904761904761905
epoch: 7,  train auc: 0.6936644331918231,   val auc: 0.6215538847117794,  test auc: 0.6917293233082707
epoch: 8,  train auc: 0.727805909331151,   val auc: 0.6274018379281537,  test auc: 0.7144945697577276
epoch: 9,  train auc: 0.7411556101137197,   val auc: 0.6507936507936507,  test auc: 0.7320384294068505
epoch: 10,  train auc: 0.7452986207014134,   val auc: 0.670843776106934,  test auc: 0.7376775271512114
epoch: 11,  train auc: 0.7513511670332294,   val auc: 0.6666666666666667,  test auc: 0.7259816207184628
epoch: 12,  train auc: 0.7352394591921982,   val auc: 0.6140350877192982,  test auc: 0.6764828738512949
epoch: 13,  train auc: 0.7472252058718225,   val auc: 0.6675020885547202,  test auc: 0.7109440267335004
epoch: 14,  train auc: 0.7696963497178319,   val auc: 0.6449456975772765,  test auc: 0.7176274018379282
epoch: 15,  train auc: 0.7788348422075597,   val auc: 0.685045948203843,  test auc: 0.7387218045112783
epoch: 16,  train auc: 0.7802499445893645,   val auc: 0.6775271512113618,  test auc: 0.7184628237259816
epoch: 17,  train auc: 0.7968049375138526,   val auc: 0.6967418546365916,  test auc: 0.7349624060150376
epoch: 18,  train auc: 0.7769253064634375,   val auc: 0.6908939014202172,  test auc: 0.7416457811194653
epoch: 19,  train auc: 0.8272722622883739,   val auc: 0.7059314954051796,  test auc: 0.7554302422723476
epoch: 20,  train auc: 0.8073755818116719,   val auc: 0.6758563074352548,  test auc: 0.7322472848788638
epoch: 21,  train auc: 0.8032496206502652,   val auc: 0.6549707602339182,  test auc: 0.7011278195488722
epoch: 22,  train auc: 0.8047840690160777,   val auc: 0.6992481203007519,  test auc: 0.7395572263993316
epoch: 23,  train auc: 0.8240669701464547,   val auc: 0.7326649958228905,  test auc: 0.7487468671679199
epoch: 24,  train auc: 0.8532726373757523,   val auc: 0.7385129490392648,  test auc: 0.7059314954051796
epoch: 25,  train auc: 0.8216800504663018,   val auc: 0.7067669172932332,  test auc: 0.7353801169590642
epoch: 26,  train auc: 0.8384907847850918,   val auc: 0.7025898078529658,  test auc: 0.6791979949874686
epoch: 27,  train auc: 0.8392921078205718,   val auc: 0.6883876357560568,  test auc: 0.7176274018379282
epoch: 28,  train auc: 0.8742434317085229,   val auc: 0.7326649958228906,  test auc: 0.7284878863826232
epoch: 29,  train auc: 0.8865190186350229,   val auc: 0.7034252297410193,  test auc: 0.7339181286549709
epoch: 30,  train auc: 0.8970555640802688,   val auc: 0.7485380116959065,  test auc: 0.7600250626566416
epoch: 31,  train auc: 0.9250677714694899,   val auc: 0.7293233082706767,  test auc: 0.752297410192147
epoch: 32,  train auc: 0.9444700185838746,   val auc: 0.7568922305764412,  test auc: 0.7184628237259816
epoch: 33,  train auc: 0.9251700680272109,   val auc: 0.6207184628237259,  test auc: 0.6662489557226399
epoch: 34,  train auc: 0.8984877158883604,   val auc: 0.7134502923976608,  test auc: 0.72953216374269
epoch: 35,  train auc: 0.9354679215044414,   val auc: 0.6599832915622389,  test auc: 0.7591896407685882
epoch: 36,  train auc: 0.9353826743730073,   val auc: 0.6658312447786132,  test auc: 0.6842105263157894
epoch: 37,  train auc: 0.9426116311186128,   val auc: 0.6967418546365916,  test auc: 0.7725563909774436
epoch: 38,  train auc: 0.952756039759262,   val auc: 0.7234753550543025,  test auc: 0.7510442773600667
epoch: 39,  train auc: 0.9518183213134876,   val auc: 0.7067669172932332,  test auc: 0.743734335839599
epoch: 40,  train auc: 0.9668900141510237,   val auc: 0.7301587301587302,  test auc: 0.7525062656641603
epoch: 41,  train auc: 0.9717661500690502,   val auc: 0.7368421052631579,  test auc: 0.7404970760233919
epoch: 42,  train auc: 0.9595076125688371,   val auc: 0.6616541353383458,  test auc: 0.719298245614035
epoch: 43,  train auc: 0.977136719349394,   val auc: 0.6942355889724311,  test auc: 0.7994987468671679
epoch: 44,  train auc: 0.9816548173153974,   val auc: 0.6633249791144529,  test auc: 0.7257727652464494
epoch: 45,  train auc: 0.9782108332054626,   val auc: 0.6883876357560569,  test auc: 0.7729741019214704
epoch: 46,  train auc: 0.9875709682369188,   val auc: 0.6800334168755222,  test auc: 0.734544695071011
epoch: 47,  train auc: 0.9898214925067771,   val auc: 0.6428571428571429,  test auc: 0.7161654135338347
epoch: 48,  train auc: 0.95698429747839,   val auc: 0.7101086048454469,  test auc: 0.7433166248955723
epoch: 49,  train auc: 0.9683562648116891,   val auc: 0.6574770258980785,  test auc: 0.693922305764411
epoch: 50,  train auc: 0.9775118067277035,   val auc: 0.6616541353383458,  test auc: 0.7050960735171261
epoch: 51,  train auc: 0.9902988764428076,   val auc: 0.6633249791144528,  test auc: 0.7163742690058479
epoch: 52,  train auc: 0.9938963053893236,   val auc: 0.6716791979949875,  test auc: 0.7378863826232247
epoch: 53,  train auc: 0.9950727158031133,   val auc: 0.6837928153717628,  test auc: 0.7504177109440269
epoch: 54,  train auc: 0.9957887917071591,   val auc: 0.6892230576441103,  test auc: 0.7608604845446951
epoch: 55,  train auc: 0.9956864951494383,   val auc: 0.6950710108604846,  test auc: 0.7646198830409358
epoch: 56,  train auc: 0.9956864951494383,   val auc: 0.6934001670843776,  test auc: 0.7677527151211362
epoch: 57,  train auc: 0.9956694457231515,   val auc: 0.6888053467000835,  test auc: 0.7708855472013367
epoch: 58,  train auc: 0.9956694457231514,   val auc: 0.68671679197995,  test auc: 0.7744360902255639
epoch: 59,  train auc: 0.995805841133446,   val auc: 0.6821219715956558,  test auc: 0.7742272347535505
epoch: 60,  train auc: 0.9959251871174536,   val auc: 0.6808688387635756,  test auc: 0.7755847953216375
epoch: 61,  train auc: 0.9961127308066084,   val auc: 0.6746031746031745,  test auc: 0.7714076858813701
