epoch: 0,  train auc: 0.9837033033333679,   val auc: 0.9843201091021505,  test auc: 0.9817441093763186
epoch: 1,  train auc: 0.9954725084606918,   val auc: 0.9964176434978207,  test auc: 0.995262313577263
epoch: 2,  train auc: 0.9976841424561251,   val auc: 0.9981145166740296,  test auc: 0.9972121674394645
epoch: 3,  train auc: 0.9973912312965771,   val auc: 0.9970130887335684,  test auc: 0.9966471104621787
epoch: 4,  train auc: 0.9976509154044837,   val auc: 0.9978255434852852,  test auc: 0.9968435503246074
epoch: 5,  train auc: 0.9989051244489711,   val auc: 0.9985961126496128,  test auc: 0.9983664771098176
epoch: 6,  train auc: 0.9992816467940892,   val auc: 0.9989712196205206,  test auc: 0.9987979526631936
epoch: 7,  train auc: 0.9990574301467077,   val auc: 0.9985231114412054,  test auc: 0.9980624440911826
epoch: 8,  train auc: 0.9993119839131657,   val auc: 0.9984651865726223,  test auc: 0.9984598165098084
epoch: 9,  train auc: 0.9993294881039398,   val auc: 0.9986395017827487,  test auc: 0.9980268717601192
epoch: 10,  train auc: 0.9996728506151402,   val auc: 0.9990011589195136,  test auc: 0.9988846962384956
epoch: 11,  train auc: 0.999556368113332,   val auc: 0.9991400028258072,  test auc: 0.9987529246601363
epoch: 12,  train auc: 0.99980916076206,   val auc: 0.9992283337514165,  test auc: 0.9991411617666712
epoch: 13,  train auc: 0.9985791351444225,   val auc: 0.9976149479852509,  test auc: 0.9974181739041973
epoch: 14,  train auc: 0.9998493677695914,   val auc: 0.9991376369657127,  test auc: 0.999027342564325
epoch: 15,  train auc: 0.9996694585193105,   val auc: 0.9989942561728877,  test auc: 0.9986250513947921
epoch: 16,  train auc: 0.9994496541554191,   val auc: 0.9980067254508225,  test auc: 0.9982630125662036
epoch: 17,  train auc: 0.9998454930043638,   val auc: 0.9990992077443265,  test auc: 0.9990254441011878
epoch: 18,  train auc: 0.9997908031983699,   val auc: 0.999270993414757,  test auc: 0.9986398350012581
epoch: 19,  train auc: 0.9996575885250503,   val auc: 0.9989112407785372,  test auc: 0.9986125194116228
epoch: 20,  train auc: 0.9999182709012491,   val auc: 0.9992505348154296,  test auc: 0.9989585752545306
epoch: 21,  train auc: 0.9999420961348879,   val auc: 0.9992231821044913,  test auc: 0.9990784237774278
epoch: 22,  train auc: 0.9999881871709223,   val auc: 0.9994797417302592,  test auc: 0.9992231196838991
epoch: 23,  train auc: 0.9999700810502001,   val auc: 0.9992459136753344,  test auc: 0.99900837712692
epoch: 24,  train auc: 0.9997592161571472,   val auc: 0.9987531866144166,  test auc: 0.9984262361297732
epoch: 25,  train auc: 0.9999845761820638,   val auc: 0.9992395602606974,  test auc: 0.9991635211601615
epoch: 26,  train auc: 0.9999737926036778,   val auc: 0.9993017670435885,  test auc: 0.9990555472719945
epoch: 27,  train auc: 0.9999600951619743,   val auc: 0.9994494042023029,  test auc: 0.9990016769807653
epoch: 28,  train auc: 0.999589690760013,   val auc: 0.9984467692084664,  test auc: 0.9982996663831949
epoch: 29,  train auc: 0.9999812380517521,   val auc: 0.9994580696824497,  test auc: 0.9992157053293104
epoch: 30,  train auc: 0.9999762260665382,   val auc: 0.9992436142949036,  test auc: 0.9991429204785528
epoch: 31,  train auc: 0.9999152717615375,   val auc: 0.9993717210843512,  test auc: 0.9989119322319355
epoch: 32,  train auc: 0.9999877042794892,   val auc: 0.9991879210603619,  test auc: 0.9990501016484904
epoch: 33,  train auc: 0.9999977477417079,   val auc: 0.9995030985479129,  test auc: 0.9992092132492971
epoch: 34,  train auc: 0.9999513830402448,   val auc: 0.9993141112594489,  test auc: 0.9990710018679215
epoch: 35,  train auc: 0.9999783072884185,   val auc: 0.999200918019213,  test auc: 0.9989468296547785
epoch: 36,  train auc: 0.9999898908793411,   val auc: 0.9991904835500195,  test auc: 0.9991777437629831
epoch: 37,  train auc: 0.999992837840519,   val auc: 0.9994965324329487,  test auc: 0.9990786748236492
epoch: 38,  train auc: 0.9999038260311424,   val auc: 0.9989788972001911,  test auc: 0.9983820052711149
epoch: 39,  train auc: 0.9999998968783197,   val auc: 0.9996522342204752,  test auc: 0.9992458885257934
epoch: 40,  train auc: 0.9999966431397305,   val auc: 0.9994711602328208,  test auc: 0.9991629942993577
epoch: 41,  train auc: 0.9999914193785211,   val auc: 0.9994889619172396,  test auc: 0.999279331120013
epoch: 42,  train auc: 0.9999891780906268,   val auc: 0.9995292426135071,  test auc: 0.9990534262522267
epoch: 43,  train auc: 0.999987502341942,   val auc: 0.99947905550211,  test auc: 0.998935745060739
epoch: 44,  train auc: 0.9999924730622933,   val auc: 0.9993411634064655,  test auc: 0.9987321551005091
epoch: 45,  train auc: 0.9999843410743641,   val auc: 0.9994671986104391,  test auc: 0.9990650264213058
epoch: 46,  train auc: 0.9999945388216684,   val auc: 0.999445055715404,  test auc: 0.9991164162421701
epoch: 47,  train auc: 0.9999965554328996,   val auc: 0.9994712806457555,  test auc: 0.9989488995164434
epoch: 48,  train auc: 0.999998105660703,   val auc: 0.9993656849828718,  test auc: 0.9990366251899343
epoch: 49,  train auc: 0.9999584642068243,   val auc: 0.9994089433427347,  test auc: 0.9990033797618684
epoch: 50,  train auc: 1.0,   val auc: 0.9997122465670765,  test auc: 0.9992749050054966
epoch: 51,  train auc: 1.0,   val auc: 0.9997079305950536,  test auc: 0.9992841067595198
epoch: 52,  train auc: 1.0,   val auc: 0.9997135788023235,  test auc: 0.9992909147054534
epoch: 53,  train auc: 1.0,   val auc: 0.999707918025027,  test auc: 0.9992738813626784
epoch: 54,  train auc: 1.0,   val auc: 0.9997165985466794,  test auc: 0.9992684050684644
epoch: 55,  train auc: 1.0,   val auc: 0.9997010774946974,  test auc: 0.9992815744919813
epoch: 56,  train auc: 1.0,   val auc: 0.9996766900987154,  test auc: 0.9992234767370474
epoch: 57,  train auc: 1.0,   val auc: 0.9996511335114123,  test auc: 0.9992178200599995
epoch: 58,  train auc: 1.0,   val auc: 0.9995757968544899,  test auc: 0.9991412048468031
epoch: 59,  train auc: 1.0,   val auc: 0.9996217421960134,  test auc: 0.9992280930940202
epoch: 60,  train auc: 1.0,   val auc: 0.999630165147529,  test auc: 0.9992206897699744
epoch: 61,  train auc: 1.0,   val auc: 0.9996475421887367,  test auc: 0.9992295816272334
epoch: 62,  train auc: 1.0,   val auc: 0.9996647188913068,  test auc: 0.999202621100286
epoch: 63,  train auc: 1.0,   val auc: 0.9996826435109811,  test auc: 0.999191778554904
epoch: 64,  train auc: 1.0,   val auc: 0.9996902480015691,  test auc: 0.9992052812599459
epoch: 65,  train auc: 1.0,   val auc: 0.999690540352159,  test auc: 0.9991322989341096
epoch: 66,  train auc: 1.0,   val auc: 0.9996699199816431,  test auc: 0.9992155438128477
epoch: 67,  train auc: 1.0,   val auc: 0.9996302046869987,  test auc: 0.9991773892305138
epoch: 68,  train auc: 1.0,   val auc: 0.9995972691828132,  test auc: 0.9991180380020928
epoch: 69,  train auc: 1.0,   val auc: 0.9996171843073077,  test auc: 0.9991194929374827
epoch: 70,  train auc: 1.0,   val auc: 0.9996531599778347,  test auc: 0.999175898977791
epoch: 71,  train auc: 1.0,   val auc: 0.9996532468583033,  test auc: 0.9991563106903432
epoch: 72,  train auc: 1.0,   val auc: 0.9996132964455566,  test auc: 0.9991549834279808
epoch: 73,  train auc: 1.0,   val auc: 0.9995725057519306,  test auc: 0.9991742821842045
epoch: 74,  train auc: 1.0,   val auc: 0.9995514880135425,  test auc: 0.999135482078862
epoch: 75,  train auc: 1.0,   val auc: 0.9995786724138698,  test auc: 0.9991680776854931
epoch: 76,  train auc: 1.0,   val auc: 0.9995789189255393,  test auc: 0.9991787668121487
epoch: 77,  train auc: 1.0,   val auc: 0.9995987979251999,  test auc: 0.9991890837573606
epoch: 78,  train auc: 1.0,   val auc: 0.9996027890477396,  test auc: 0.9992023620228062
epoch: 79,  train auc: 1.0,   val auc: 0.9996030056606607,  test auc: 0.9992028414741279
epoch: 80,  train auc: 1.0,   val auc: 0.9996067867191701,  test auc: 0.9991984791098301
epoch: 81,  train auc: 1.0,   val auc: 0.9996000370638486,  test auc: 0.9992116790421313
epoch: 82,  train auc: 1.0,   val auc: 0.9996018383795806,  test auc: 0.9992184946847373
epoch: 83,  train auc: 1.0,   val auc: 0.9995722975849773,  test auc: 0.9992050514108598
epoch: 84,  train auc: 1.0,   val auc: 0.9995845787733346,  test auc: 0.9992127586483786
epoch: 85,  train auc: 1.0,   val auc: 0.9995953285808528,  test auc: 0.9992151062762737
epoch: 86,  train auc: 1.0,   val auc: 0.9995999717383348,  test auc: 0.9992160992317158
epoch: 87,  train auc: 1.0,   val auc: 0.9996133540504688,  test auc: 0.999217485392234
epoch: 88,  train auc: 1.0,   val auc: 0.999629368194549,  test auc: 0.9992187260899025
epoch: 89,  train auc: 1.0,   val auc: 0.9996357974701212,  test auc: 0.999228651232522
epoch: 90,  train auc: 1.0,   val auc: 0.9996376660363844,  test auc: 0.9992110016984798
epoch: 91,  train auc: 1.0,   val auc: 0.9996333369508571,  test auc: 0.9992086456232876
epoch: 92,  train auc: 1.0,   val auc: 0.9996381865356279,  test auc: 0.9992110079091178
epoch: 93,  train auc: 1.0,   val auc: 0.9996339867763377,  test auc: 0.9992123016410862
epoch: 94,  train auc: 1.0,   val auc: 0.9996298909442871,  test auc: 0.9992117095436015
epoch: 95,  train auc: 1.0,   val auc: 0.9996500946065966,  test auc: 0.999225359079168
epoch: 96,  train auc: 1.0,   val auc: 0.9996513327760507,  test auc: 0.9992239809237481
epoch: 97,  train auc: 1.0,   val auc: 0.9996471899622443,  test auc: 0.9992261218090649
epoch: 98,  train auc: 1.0,   val auc: 0.9996456818204593,  test auc: 0.9992257797975411
epoch: 99,  train auc: 1.0,   val auc: 0.9996369407407901,  test auc: 0.999223159932337
bloodmnist
train  auc: 1.00000  acc: 1.00000
val  auc: 0.99972  acc: 0.98248
test  auc: 0.99927  acc: 0.98042
