epoch: 0,  train auc: 0.9723877259689758,   val auc: 0.988221352986749,  test auc: 0.9605996566053545
epoch: 52,  train auc: 1.0,   val auc: 0.9999392021834045,  test auc: 0.9977113403053841
epoch: 53,  train auc: 1.0,   val auc: 0.9999390009947319,  test auc: 0.9977734787642689
epoch: 54,  train auc: 1.0,   val auc: 0.999940162140275,  test auc: 0.9977831720500319
epoch: 55,  train auc: 1.0,   val auc: 0.9999376948919436,  test auc: 0.9977049146937728
epoch: 56,  train auc: 1.0,   val auc: 0.9999520282091648,  test auc: 0.9976632725922777
epoch: 57,  train auc: 1.0,   val auc: 0.999945962302538,  test auc: 0.9977523823462449
epoch: 58,  train auc: 1.0,   val auc: 0.9999338365496367,  test auc: 0.9978040633690957
epoch: 59,  train auc: 1.0,   val auc: 0.9999336759915584,  test auc: 0.9976854883807952
epoch: 60,  train auc: 1.0,   val auc: 0.9999376458001005,  test auc: 0.9979302594797175
epoch: 61,  train auc: 1.0,   val auc: 0.9999565306163642,  test auc: 0.9976854928737985
epoch: 62,  train auc: 1.0,   val auc: 0.9999684520820888,  test auc: 0.9975181981140909
epoch: 63,  train auc: 1.0,   val auc: 0.999955026844474,  test auc: 0.9978047372849517
epoch: 64,  train auc: 1.0,   val auc: 0.9999535769017993,  test auc: 0.9978224104627181
epoch: 65,  train auc: 1.0,   val auc: 0.999951963704537,  test auc: 0.9979702505320748
epoch: 66,  train auc: 1.0,   val auc: 0.999893819951886,  test auc: 0.9978906008787324
epoch: 67,  train auc: 1.0,   val auc: 0.9998693537360285,  test auc: 0.9978308121409435
epoch: 68,  train auc: 1.0,   val auc: 0.9998780596099213,  test auc: 0.9977735960891259
epoch: 69,  train auc: 1.0,   val auc: 0.9999419783670301,  test auc: 0.9978357139572952
epoch: 70,  train auc: 1.0,   val auc: 0.9999191029967011,  test auc: 0.997953894632549
epoch: 71,  train auc: 1.0,   val auc: 0.9998975438326556,  test auc: 0.9980007357054425
epoch: 72,  train auc: 1.0,   val auc: 0.9999333300016893,  test auc: 0.9976655574635881
epoch: 73,  train auc: 1.0,   val auc: 0.9999009372336182,  test auc: 0.9978183200959131
epoch: 74,  train auc: 1.0,   val auc: 0.9998863523876125,  test auc: 0.9978051943742308
epoch: 75,  train auc: 1.0,   val auc: 0.9998878269459097,  test auc: 0.9978652404019119
epoch: 76,  train auc: 1.0,   val auc: 0.999888787578373,  test auc: 0.9979034537026485
epoch: 77,  train auc: 1.0,   val auc: 0.9998922970668356,  test auc: 0.9978867417495756
epoch: 78,  train auc: 1.0,   val auc: 0.9998990713412591,  test auc: 0.9978527900047619
epoch: 79,  train auc: 1.0,   val auc: 0.9999000169463467,  test auc: 0.997866543540395
epoch: 80,  train auc: 1.0,   val auc: 0.9999005348190632,  test auc: 0.9978463459255537
epoch: 81,  train auc: 1.0,   val auc: 0.9999000474683867,  test auc: 0.9978753553958299
epoch: 82,  train auc: 1.0,   val auc: 0.9999011619117307,  test auc: 0.997877218216917
epoch: 83,  train auc: 1.0,   val auc: 0.9998984567983346,  test auc: 0.9979029670246714
epoch: 84,  train auc: 1.0,   val auc: 0.9998963370490201,  test auc: 0.9979265465026059
epoch: 85,  train auc: 1.0,   val auc: 0.9998976940024302,  test auc: 0.9979183957665309
epoch: 86,  train auc: 1.0,   val auc: 0.9999011855942789,  test auc: 0.997895411703352
epoch: 87,  train auc: 1.0,   val auc: 0.999902053374372,  test auc: 0.9978746811673289
epoch: 88,  train auc: 1.0,   val auc: 0.9999035244247463,  test auc: 0.9978793649622049
epoch: 89,  train auc: 1.0,   val auc: 0.999906398793308,  test auc: 0.9978607500837667
epoch: 90,  train auc: 1.0,   val auc: 0.9999022200966959,  test auc: 0.9978976918378084
epoch: 91,  train auc: 1.0,   val auc: 0.9998993253042099,  test auc: 0.9978878184808212
epoch: 92,  train auc: 1.0,   val auc: 0.9998854489119087,  test auc: 0.997929578505527
epoch: 93,  train auc: 1.0,   val auc: 0.9998900279592967,  test auc: 0.9978902595363061
epoch: 94,  train auc: 1.0,   val auc: 0.9998877821469319,  test auc: 0.9978598477916539
epoch: 95,  train auc: 1.0,   val auc: 0.9998897804488694,  test auc: 0.9978657324427168
epoch: 96,  train auc: 1.0,   val auc: 0.9998907475145753,  test auc: 0.9979128840013598
epoch: 97,  train auc: 1.0,   val auc: 0.9998923068776168,  test auc: 0.9979135789085277
epoch: 98,  train auc: 1.0,   val auc: 0.999887560826864,  test auc: 0.9978752240285349
epoch: 99,  train auc: 1.0,   val auc: 0.9998936019198529,  test auc: 0.9979038085467068
organamnist
train  auc: 1.00000  acc: 1.00000
val  auc: 0.99997  acc: 0.99183
test  auc: 0.99752  acc: 0.93537
