epoch: 0,  train auc: 0.653229766613845,   val auc: 0.6660448424163908,  test auc: 0.6733381290993004
epoch: 40,  train auc: 0.8029131876072686,   val auc: 0.7791493673798022,  test auc: 0.7254307850841688
epoch: 41,  train auc: 0.8134042437810958,   val auc: 0.753007541030882,  test auc: 0.7099061251395469
epoch: 42,  train auc: 0.8007102108584585,   val auc: 0.80566322151448,  test auc: 0.71085015573599
epoch: 43,  train auc: 0.8060689149627084,   val auc: 0.7953911630562278,  test auc: 0.7161117727169839
epoch: 44,  train auc: 0.8232224396136079,   val auc: 0.7692341864396022,  test auc: 0.7087129117570005
epoch: 45,  train auc: 0.8199310477727781,   val auc: 0.7140443786600156,  test auc: 0.7069595999614797
epoch: 46,  train auc: 0.8164929667464829,   val auc: 0.7666469985533296,  test auc: 0.7261766532123992
epoch: 47,  train auc: 0.815828825081238,   val auc: 0.7731628388054017,  test auc: 0.693793893364292
epoch: 48,  train auc: 0.8507633116473194,   val auc: 0.7546249860120952,  test auc: 0.7253323513420108
epoch: 49,  train auc: 0.8494915890170143,   val auc: 0.7629865734824545,  test auc: 0.7143917561607142
epoch: 50,  train auc: 0.8692457835603167,   val auc: 0.7681646880706378,  test auc: 0.715210610832895
epoch: 51,  train auc: 0.8771072791848404,   val auc: 0.7695848672332273,  test auc: 0.7163676762948028
epoch: 52,  train auc: 0.8834327644017582,   val auc: 0.7762528659520269,  test auc: 0.7163034455088343
epoch: 53,  train auc: 0.8899066329836087,   val auc: 0.7702600747220123,  test auc: 0.7185812348202384
epoch: 54,  train auc: 0.8935751575340026,   val auc: 0.7681020964796709,  test auc: 0.7143737002026682
epoch: 55,  train auc: 0.8957182310318654,   val auc: 0.7756603009500035,  test auc: 0.7151873262333627
epoch: 56,  train auc: 0.9024185135003686,   val auc: 0.7618921275520819,  test auc: 0.7093634031012183
epoch: 57,  train auc: 0.9058194671199461,   val auc: 0.7661870518412853,  test auc: 0.7111361085432348
epoch: 58,  train auc: 0.9098239065158469,   val auc: 0.7652782627774238,  test auc: 0.7100863878914486
epoch: 59,  train auc: 0.9147660826115459,   val auc: 0.7594450024930575,  test auc: 0.7110788253262333
epoch: 60,  train auc: 0.9186266047210403,   val auc: 0.763606604859389,  test auc: 0.7089821045657051
epoch: 61,  train auc: 0.9238601036067872,   val auc: 0.7573841034294124,  test auc: 0.7116385629979565
epoch: 62,  train auc: 0.9262943748679415,   val auc: 0.7536807797197577,  test auc: 0.704699596086325
epoch: 63,  train auc: 0.9281605953407684,   val auc: 0.7653264859557766,  test auc: 0.7063601772657412
epoch: 64,  train auc: 0.9334042769041595,   val auc: 0.7539746633822149,  test auc: 0.7002230547162793
epoch: 65,  train auc: 0.937836946628005,   val auc: 0.7574162429569752,  test auc: 0.7052879047020473
epoch: 66,  train auc: 0.9430952020578595,   val auc: 0.7545678212879586,  test auc: 0.698207742709023
epoch: 67,  train auc: 0.9466115526696364,   val auc: 0.7531681663902107,  test auc: 0.7043113498087727
epoch: 68,  train auc: 0.9492110221459615,   val auc: 0.7503634643995438,  test auc: 0.6973354421222047
epoch: 69,  train auc: 0.9505929083188451,   val auc: 0.7419551273880793,  test auc: 0.6949959265185306
epoch: 70,  train auc: 0.9545566613919997,   val auc: 0.7490475859536118,  test auc: 0.7020407770734443
epoch: 71,  train auc: 0.9599913444277016,   val auc: 0.7342710411293936,  test auc: 0.6854719604758122
epoch: 72,  train auc: 0.9603783639721785,   val auc: 0.736728159514582,  test auc: 0.6911698058733111
epoch: 73,  train auc: 0.9618085320903507,   val auc: 0.716592418757331,  test auc: 0.6846430467023003
epoch: 74,  train auc: 0.9662439333084318,   val auc: 0.7236798755782738,  test auc: 0.6841975798242593
epoch: 75,  train auc: 0.9708890381025512,   val auc: 0.7319386834088588,  test auc: 0.687816675873073
epoch: 76,  train auc: 0.9713811542284889,   val auc: 0.7345508991333553,  test auc: 0.6902839479988971
epoch: 77,  train auc: 0.9718651445197312,   val auc: 0.7312858730415558,  test auc: 0.6889899563838018
epoch: 78,  train auc: 0.9722661777319171,   val auc: 0.72906565803324,  test auc: 0.687988354564294
epoch: 79,  train auc: 0.9725819553847757,   val auc: 0.7266642167195181,  test auc: 0.6875652123371713
epoch: 80,  train auc: 0.9728612846128595,   val auc: 0.728230975146841,  test auc: 0.6899729818658311
epoch: 81,  train auc: 0.9734137608429025,   val auc: 0.726781623543561,  test auc: 0.6892394328645377
epoch: 82,  train auc: 0.9738284580596103,   val auc: 0.7263017003422038,  test auc: 0.6893852553012731
epoch: 83,  train auc: 0.9741413006193677,   val auc: 0.7265819730485634,  test auc: 0.6879583315993523
epoch: 84,  train auc: 0.9744768381172932,   val auc: 0.7256637845161873,  test auc: 0.6879151920334464
epoch: 85,  train auc: 0.9746760794588487,   val auc: 0.724703239103468,  test auc: 0.6879240208433477
epoch: 86,  train auc: 0.9750866965865415,   val auc: 0.7232274208798236,  test auc: 0.6885088127433912
epoch: 87,  train auc: 0.9755046646282739,   val auc: 0.7212951637988251,  test auc: 0.6863861064352998
epoch: 88,  train auc: 0.9758744250377319,   val auc: 0.7256713866719205,  test auc: 0.686831537914544
epoch: 89,  train auc: 0.9760204938872459,   val auc: 0.7237033098043014,  test auc: 0.686461113589163
epoch: 90,  train auc: 0.9765365488015296,   val auc: 0.7246492040377625,  test auc: 0.6868756096023009
epoch: 91,  train auc: 0.9770238177031356,   val auc: 0.723891116533832,  test auc: 0.6854476522342458
epoch: 92,  train auc: 0.9771837471500735,   val auc: 0.7219714849266337,  test auc: 0.6851222904828036
epoch: 93,  train auc: 0.9774653056735338,   val auc: 0.7218123697840708,  test auc: 0.6849222484881621
epoch: 94,  train auc: 0.9778222699363264,   val auc: 0.7212973948925894,  test auc: 0.684770183494289
epoch: 95,  train auc: 0.9780580069437266,   val auc: 0.7212951017934236,  test auc: 0.685402937267511
epoch: 96,  train auc: 0.9785289798482986,   val auc: 0.7209895249762527,  test auc: 0.6853088442539825
epoch: 97,  train auc: 0.9788724230316506,   val auc: 0.7212237008492538,  test auc: 0.6840425819188721
epoch: 98,  train auc: 0.9790759724689405,   val auc: 0.7198094966225401,  test auc: 0.6849363507966904
epoch: 99,  train auc: 0.9793246693109492,   val auc: 0.7168833844235827,  test auc: 0.68241980249111
retinamnist
train  auc: 0.77504  acc: 0.51204
val  auc: 0.81189  acc: 0.52500
test  auc: 0.72757  acc: 0.49250
