epoch: 0,  train auc: 0.9705683075144562,   val auc: 0.9861701245429331,  test auc: 0.9575133783864677
epoch: 44,  train auc: 0.9999987919966654,   val auc: 0.999599777716885,  test auc: 0.9936669190566132
epoch: 45,  train auc: 0.9999993218583683,   val auc: 0.999463919356501,  test auc: 0.9936493614348791
epoch: 46,  train auc: 0.9999970751431239,   val auc: 0.9993898276791316,  test auc: 0.9924892447415714
epoch: 47,  train auc: 0.999931057582682,   val auc: 0.9994185190827802,  test auc: 0.9910053127718688
epoch: 48,  train auc: 0.9999857080321369,   val auc: 0.9995073699089864,  test auc: 0.9910974198171072
epoch: 49,  train auc: 0.9999699788671887,   val auc: 0.9995213380558297,  test auc: 0.9918746429859175
epoch: 50,  train auc: 1.0,   val auc: 0.9996388783029492,  test auc: 0.9943852321251306
epoch: 51,  train auc: 1.0,   val auc: 0.9996257166947266,  test auc: 0.9944272781945362
epoch: 52,  train auc: 1.0,   val auc: 0.9996533309563376,  test auc: 0.9945979439012166
epoch: 53,  train auc: 1.0,   val auc: 0.9996339785428524,  test auc: 0.994482278269475
epoch: 54,  train auc: 1.0,   val auc: 0.9996690114984712,  test auc: 0.9946524484957401
epoch: 55,  train auc: 1.0,   val auc: 0.9996843655367329,  test auc: 0.994733023351586
epoch: 56,  train auc: 1.0,   val auc: 0.9996855444288472,  test auc: 0.9947770251740852
epoch: 57,  train auc: 1.0,   val auc: 0.999710460902448,  test auc: 0.994861736514893
epoch: 58,  train auc: 1.0,   val auc: 0.9996878015997805,  test auc: 0.994869976574121
epoch: 59,  train auc: 1.0,   val auc: 0.9997035192884386,  test auc: 0.994867921284316
epoch: 60,  train auc: 1.0,   val auc: 0.9996851672821532,  test auc: 0.9948864120256988
epoch: 61,  train auc: 1.0,   val auc: 0.9996775616915188,  test auc: 0.9947575464323094
epoch: 62,  train auc: 1.0,   val auc: 0.9996966351802239,  test auc: 0.9949245245340486
epoch: 63,  train auc: 1.0,   val auc: 0.9997231815047729,  test auc: 0.9948742133746626
epoch: 64,  train auc: 1.0,   val auc: 0.9997112361986022,  test auc: 0.9949611945875297
epoch: 65,  train auc: 1.0,   val auc: 0.9996895373690464,  test auc: 0.9947226769081621
epoch: 66,  train auc: 1.0,   val auc: 0.9997197097035311,  test auc: 0.9947511791800566
epoch: 67,  train auc: 1.0,   val auc: 0.9997248382582515,  test auc: 0.9949533215151678
epoch: 68,  train auc: 1.0,   val auc: 0.999728991450916,  test auc: 0.9946580817118922
epoch: 69,  train auc: 1.0,   val auc: 0.9997416786665336,  test auc: 0.9948269698172869
epoch: 70,  train auc: 1.0,   val auc: 0.9997067656490504,  test auc: 0.9948938811461072
epoch: 71,  train auc: 1.0,   val auc: 0.9997361041927342,  test auc: 0.9948401917474828
epoch: 72,  train auc: 1.0,   val auc: 0.9997263757040251,  test auc: 0.9950558213605256
epoch: 73,  train auc: 1.0,   val auc: 0.9997450478372415,  test auc: 0.9950486533258165
epoch: 74,  train auc: 1.0,   val auc: 0.9997665886480867,  test auc: 0.9951246611908444
epoch: 75,  train auc: 1.0,   val auc: 0.9997638468748906,  test auc: 0.9951357045495425
epoch: 76,  train auc: 1.0,   val auc: 0.9997616170813474,  test auc: 0.9950669784674905
epoch: 77,  train auc: 1.0,   val auc: 0.9997599077332251,  test auc: 0.9950530021617398
epoch: 78,  train auc: 1.0,   val auc: 0.9997567331250192,  test auc: 0.9950159672711248
epoch: 79,  train auc: 1.0,   val auc: 0.9997496145502803,  test auc: 0.9950109715605376
epoch: 80,  train auc: 1.0,   val auc: 0.9997489509129994,  test auc: 0.9949301672488726
epoch: 81,  train auc: 1.0,   val auc: 0.9997492245473582,  test auc: 0.994954698798519
epoch: 82,  train auc: 1.0,   val auc: 0.999743432452411,  test auc: 0.9949600730925853
epoch: 83,  train auc: 1.0,   val auc: 0.999743236255976,  test auc: 0.995025121560039
epoch: 84,  train auc: 1.0,   val auc: 0.9997405703619769,  test auc: 0.995001379370748
epoch: 85,  train auc: 1.0,   val auc: 0.9997405920398426,  test auc: 0.9950065404749447
epoch: 86,  train auc: 1.0,   val auc: 0.9997325604155267,  test auc: 0.9950590033323429
epoch: 87,  train auc: 1.0,   val auc: 0.9997411106776557,  test auc: 0.9950579556220752
epoch: 88,  train auc: 1.0,   val auc: 0.9997423585756642,  test auc: 0.9950670005026115
epoch: 89,  train auc: 1.0,   val auc: 0.9997417694268719,  test auc: 0.9950625886589541
epoch: 90,  train auc: 1.0,   val auc: 0.9997441733962803,  test auc: 0.9949346281678313
epoch: 91,  train auc: 1.0,   val auc: 0.999750178535665,  test auc: 0.9950104220841961
epoch: 92,  train auc: 1.0,   val auc: 0.9997499352828926,  test auc: 0.9950005158956148
epoch: 93,  train auc: 1.0,   val auc: 0.9997524275924202,  test auc: 0.994961706872742
epoch: 94,  train auc: 1.0,   val auc: 0.9997473331035689,  test auc: 0.9948000486144069
epoch: 95,  train auc: 1.0,   val auc: 0.9997468614616261,  test auc: 0.9948701184910319
epoch: 96,  train auc: 1.0,   val auc: 0.9997489102925631,  test auc: 0.9949136253160963
epoch: 97,  train auc: 1.0,   val auc: 0.9997477713729144,  test auc: 0.9949414426758841
epoch: 98,  train auc: 1.0,   val auc: 0.9997474199001207,  test auc: 0.9949522310629191
epoch: 99,  train auc: 1.0,   val auc: 0.9997445495073439,  test auc: 0.9950097649051416
organcmnist
train  auc: 1.00000  acc: 1.00000
val  auc: 0.99977  acc: 0.97366
test  auc: 0.99512  acc: 0.91626
