epoch: 0,  train auc: 0.7031888745026778,   val auc: 0.6746834237836808,  test auc: 0.6513477975016437
epoch: 1,  train auc: 0.8892823093295261,   val auc: 0.8614491097781586,  test auc: 0.8429432390970851
epoch: 2,  train auc: 0.948895447031343,   val auc: 0.9311625249928591,  test auc: 0.8957484111330266
epoch: 3,  train auc: 0.9691919496731982,   val auc: 0.9594401599542988,  test auc: 0.9152421652421653
epoch: 4,  train auc: 0.9743351511510908,   val auc: 0.9633818908883177,  test auc: 0.914447731755424
epoch: 5,  train auc: 0.977058577236194,   val auc: 0.9676092544987147,  test auc: 0.9069910146833223
epoch: 6,  train auc: 0.9763273873121161,   val auc: 0.9651908978387127,  test auc: 0.9194937541091387
epoch: 7,  train auc: 0.9832218847277848,   val auc: 0.9771303437113206,  test auc: 0.9255862371246987
epoch: 8,  train auc: 0.9850876390592863,   val auc: 0.9753784632962011,  test auc: 0.9201840894148587
epoch: 9,  train auc: 0.9871847855914918,   val auc: 0.9842140340854995,  test auc: 0.9120425158886697
epoch: 10,  train auc: 0.9856527405417995,   val auc: 0.9813767495001428,  test auc: 0.9335305719921104
epoch: 11,  train auc: 0.9903080498552945,   val auc: 0.9816814243549462,  test auc: 0.9308788078018847
epoch: 12,  train auc: 0.9940568864110657,   val auc: 0.9843473293344759,  test auc: 0.9367302213456059
epoch: 13,  train auc: 0.9926206752172941,   val auc: 0.9858326192516425,  test auc: 0.9434472934472935
epoch: 14,  train auc: 0.9953610755647005,   val auc: 0.9881748071979435,  test auc: 0.9454963839579225
epoch: 15,  train auc: 0.9925655088648084,   val auc: 0.980938779396363,  test auc: 0.9273175542406311
epoch: 16,  train auc: 0.99661009836585,   val auc: 0.9898314767209369,  test auc: 0.9432829278983126
epoch: 17,  train auc: 0.995809950501165,   val auc: 0.9878320479862897,  test auc: 0.9416831032215648
epoch: 18,  train auc: 0.997258892391664,   val auc: 0.9918689898124345,  test auc: 0.9392833662064431
epoch: 19,  train auc: 0.9974689488876672,   val auc: 0.9922117490240884,  test auc: 0.9339140916063994
epoch: 20,  train auc: 0.9976936221095426,   val auc: 0.9885175664095973,  test auc: 0.9356782818321281
epoch: 21,  train auc: 0.9985998591136228,   val auc: 0.9913548509949538,  test auc: 0.9446307253999561
epoch: 22,  train auc: 0.998096289331959,   val auc: 0.9898886032562125,  test auc: 0.9260026298487838
epoch: 23,  train auc: 0.9980533821689146,   val auc: 0.9844615824050271,  test auc: 0.9153791365329826
epoch: 24,  train auc: 0.998231376169456,   val auc: 0.9870322764924309,  test auc: 0.9372890642121411
epoch: 25,  train auc: 0.9980578614881336,   val auc: 0.9867276016376273,  test auc: 0.9359577032653955
epoch: 26,  train auc: 0.9985687396327335,   val auc: 0.9903646577168428,  test auc: 0.9260135875520491
epoch: 27,  train auc: 0.9994299476909817,   val auc: 0.9917166523850328,  test auc: 0.9390587332895025
epoch: 28,  train auc: 0.9997559949793904,   val auc: 0.991373893173379,  test auc: 0.9464277887354811
epoch: 29,  train auc: 0.9995652702821216,   val auc: 0.9913548509949538,  test auc: 0.9494411571334649
epoch: 30,  train auc: 0.9997486866164543,   val auc: 0.9923450442730648,  test auc: 0.9479289940828403
epoch: 31,  train auc: 0.999913478412982,   val auc: 0.9912786822812529,  test auc: 0.9379520052596976
epoch: 32,  train auc: 0.9996284522584727,   val auc: 0.990117109397315,  test auc: 0.940066841989919
epoch: 33,  train auc: 0.999176276771005,   val auc: 0.987774921451014,  test auc: 0.9375136971290818
epoch: 34,  train auc: 0.9996218511564658,   val auc: 0.9929543939826716,  test auc: 0.942800788954635
epoch: 35,  train auc: 0.9996911627275376,   val auc: 0.9864610111396743,  test auc: 0.9181459566074951
epoch: 36,  train auc: 0.999768961429761,   val auc: 0.9912405979244024,  test auc: 0.9455730878807802
epoch: 37,  train auc: 0.9999759531284036,   val auc: 0.9916404836713321,  test auc: 0.9423241288625904
epoch: 38,  train auc: 0.9999910413615622,   val auc: 0.9905741216795202,  test auc: 0.9538351961428886
epoch: 39,  train auc: 1.0,   val auc: 0.9903075311815672,  test auc: 0.9413872452333991
epoch: 40,  train auc: 0.9998929678460321,   val auc: 0.9882985813577073,  test auc: 0.9402750383519615
epoch: 41,  train auc: 0.9996963493076859,   val auc: 0.9930305626963725,  test auc: 0.9409982467674776
epoch: 42,  train auc: 0.9999992927390707,   val auc: 0.9926878034847186,  test auc: 0.9359248301555994
epoch: 43,  train auc: 0.9999669944899658,   val auc: 0.9905360373226698,  test auc: 0.9323635765943458
epoch: 44,  train auc: 0.9999745386065452,   val auc: 0.9891650004760545,  test auc: 0.9383629191321499
epoch: 45,  train auc: 0.9999974067099259,   val auc: 0.9941159668666095,  test auc: 0.9318759587990357
epoch: 46,  train auc: 0.9999455409084437,   val auc: 0.9905169951442445,  test auc: 0.9393381547227702
epoch: 47,  train auc: 0.9999964636953536,   val auc: 0.9908883176235361,  test auc: 0.9253780407626561
epoch: 48,  train auc: 0.9997795703437006,   val auc: 0.9922307912025135,  test auc: 0.9519011615165461
epoch: 49,  train auc: 0.9999210225295612,   val auc: 0.9934685328001522,  test auc: 0.9421159325005478
epoch: 50,  train auc: 0.9999936346516363,   val auc: 0.9936779967628296,  test auc: 0.9418255533640149
epoch: 51,  train auc: 1.0,   val auc: 0.99371608111968,  test auc: 0.9429432390970852
epoch: 52,  train auc: 1.0,   val auc: 0.9933733219080263,  test auc: 0.9423022134560596
epoch: 53,  train auc: 1.0,   val auc: 0.9932781110159002,  test auc: 0.9439951786105633
epoch: 54,  train auc: 1.0,   val auc: 0.9930496048747977,  test auc: 0.9443567828183212
epoch: 55,  train auc: 1.0,   val auc: 0.9931829001237741,  test auc: 0.9432062239754547
epoch: 56,  train auc: 1.0,   val auc: 0.9935256593354279,  test auc: 0.9452224413762875
epoch: 57,  train auc: 1.0,   val auc: 0.9932781110159001,  test auc: 0.9439403900942362
epoch: 58,  train auc: 1.0,   val auc: 0.9929734361610968,  test auc: 0.9418365110672803
epoch: 59,  train auc: 1.0,   val auc: 0.9933733219080262,  test auc: 0.9438801227262766
epoch: 60,  train auc: 1.0,   val auc: 0.993087689231648,  test auc: 0.9420666228358536
epoch: 61,  train auc: 1.0,   val auc: 0.9931448157669237,  test auc: 0.9417378917378918
epoch: 62,  train auc: 1.0,   val auc: 0.9932590688374751,  test auc: 0.9419844400613632
epoch: 63,  train auc: 1.0,   val auc: 0.9928306198229077,  test auc: 0.9417652859960554
epoch: 64,  train auc: 1.0,   val auc: 0.9930305626963725,  test auc: 0.9431240412009643
epoch: 65,  train auc: 1.0,   val auc: 0.9929543939826716,  test auc: 0.9411516546131931
epoch: 66,  train auc: 1.0,   val auc: 0.9927449300199942,  test auc: 0.9410913872452334
epoch: 67,  train auc: 1.0,   val auc: 0.9917928210987337,  test auc: 0.9417488494411571
epoch: 68,  train auc: 1.0,   val auc: 0.9925545082357422,  test auc: 0.9439787420556652
epoch: 69,  train auc: 1.0,   val auc: 0.9932971531943253,  test auc: 0.9416447512601359
epoch: 70,  train auc: 0.9999999999999999,   val auc: 0.9931829001237742,  test auc: 0.945595003287311
epoch: 71,  train auc: 1.0,   val auc: 0.9931257735884985,  test auc: 0.9448991891299584
epoch: 72,  train auc: 1.0,   val auc: 0.9931257735884984,  test auc: 0.9433651106728029
epoch: 73,  train auc: 1.0,   val auc: 0.993259068837475,  test auc: 0.9419734823580977
epoch: 74,  train auc: 1.0,   val auc: 0.9938112920118062,  test auc: 0.9420501862809555
epoch: 75,  train auc: 1.0,   val auc: 0.9935256593354279,  test auc: 0.9403079114617576
epoch: 76,  train auc: 1.0,   val auc: 0.9934494906217272,  test auc: 0.9404174884944115
epoch: 77,  train auc: 1.0,   val auc: 0.993354279729601,  test auc: 0.9384451019066403
